"Name","Gross Import","Share","Code","Sector"
"Pigments, nonaqueous","69662","0.0016053241166340696","3212","Chemicals"
"Artists' colors","282817","0.006517368876777836","3213","Chemicals"
"Glaziers' putty","1797049","0.041412048153557715","3214","Chemicals"
"Ink","572779","0.013199390517090317","3215","Chemicals"
"Essential oils","80499","0.0018550570765255945","3301","Chemicals"
"Mixtures of odoriferous subtances","5495772","0.12664717250613322","3302","Chemicals"
"Perfumes","1582697","0.03647241915857127","3303","Chemicals"
"Make-up preparations","16129775","0.37170217339986356","3304","Chemicals"
"Hair products","745311","0.01717529962809932","3305","Chemicals"
"Dental hygiene products","1096786","0.02527485597006423","3306","Chemicals"
"Toiletries","914473","0.021073548863235442","3307","Chemicals"
"Soap","6558578","0.15113897726487385","3401","Chemicals"
"Cleaning products","3674662","0.08468065127442197","3402","Chemicals"
"Lubricants","1582252","0.036462164367840284","3403","Chemicals"
"Artificial and prepared waxes","12524","0.0002886089867750723","3404","Chemicals"
"Polishes and creams","1335001","0.030764395237440775","3405","Chemicals"
"Candles","2005143","0.04620746483305085","3406","Chemicals"
"Modeling pastes","6926","0.000159606023826585","3407","Chemicals"
"Casein","167394","0.003857506605894798","3501","Chemicals"
"Albumins","3002","0.00006917950960545889","3502","Chemicals"
"Gelatin","9637","0.00022207959162818362","3503","Chemicals"
"Dextrins and other modified starches","298683","0.006882992494166314","3505","Chemicals"
"Glues and adhesives","1954640","0.04504364978521457","3506","Chemicals"
"Enzymes","532082","0.012261549576912648","3507","Chemicals"
"Prepared explosives, except gunpowder","1043417","0.02404499546102568","3602","Chemicals"
"Detonators","476870","0.010989218103116314","3603","Chemicals"
"Fireworks","74030","0.001705982377112632","3604","Chemicals"
"Matches","2778032","0.06401828495278886","3605","Chemicals"
"Ferrocerium and other pyrophoric alloys","1498","0.000034520621382071084","3606","Chemicals"
"Photographic plates","217840","0.005020008118738562","3701","Chemicals"
"Photographic film in rolls","75838","0.001747646785296066","3702","Chemicals"
"Photographic paper","110408","0.002544294236015824","3703","Chemicals"
"Photographic film, not developed","14152","0.00032612538971900536","3704","Chemicals"
"Chemical preparations for photographic uses","271864","0.006264962757954189","3707","Chemicals"
"Artificial graphite","4416","0.00010176439520909608","3801","Chemicals"
"Activated carbon","643003","0.01481766562786105","3802","Chemicals"
"Residual lyes","6672","0.00015375272754417776","3804","Chemicals"
"Turpentines","6588","0.00015181699176574387","3805","Chemicals"
"Rosin and resin acids","275349","0.006345272748285642","3806","Chemicals"
"Wood tar and oils","6347","0.00014626327363952282","3807","Chemicals"
"Insecticides, rodenticides, fungicides, etc.","17769118","0.4094799698073059","3808","Chemicals"
"Finishing agents","22846","0.0005264740427869133","3809","Chemicals"
"Pickling preparations for metal surfaces","15766","0.00036331917003319946","3810","Chemicals"
"Anti-knock","174985","0.004032437204633984","3811","Chemicals"
"Stabilizers for rubber or plastic","126933","0.002925104161475587","3812","Chemicals"
"Preparations for fire extinguishers","37747","0.000869859743196954","3813","Chemicals"
"Organic composite solvents and thinners","589314","0.013580430887285609","3814","Chemicals"
"Catalytic preparations","3888","0.00008959691317322589","3815","Chemicals"
"Refractory cements","548234","0.012633763913737222","3816","Chemicals"
"Chemical elements for electronics","34478","0.0007945273591529017","3818","Chemicals"
"Hydraulic fluids","253680","0.005845922050870356","3819","Chemicals"
"Antifreezing preparation","138145","0.003183478798949406","3820","Chemicals"
"Prepared culture media for micro-organisms","298646","0.006882139848644862","3821","Chemicals"
"Diagnostic or laboratory reagents","8895424","0.20499036310880395","3822","Chemicals"
"Industrial monocarboxylic fatty acids","3664961","0.0844570968364864","3823","Chemicals"
"Polymers of ethylene","8170668","0.1882887426345821","3901","Chemicals"
"Polymers of propylene","630130","0.014521014119816059","3902","Chemicals"
"Polymers of styrene","607888","0.014008458939055026","3903","Chemicals"
"Polymers of vinyl chloride","5647514","0.13014398701197985","3904","Chemicals"
"Polymers of vinyl acetate","482422","0.011117161020281372","3905","Chemicals"
"Acrylic polymers","566147","0.013046559568488252","3906","Chemicals"
"Polyacetals","5583277","0.12866367916436963","3907","Chemicals"
"Polyamides","2910","0.00006705941803860271","3908","Chemicals"
"Amino-resins","96693","0.002228239281239386","3909","Chemicals"
"Silicones in primary forms","149429","0.0034435126385190255","3910","Chemicals"
"Petroleum resins","28996","0.0006681975551365375","3911","Chemicals"
"Cellulose n.e.c.","189401","0.004364646335370925","3912","Chemicals"
"Natural polymers","224326","0.0051694745742019215","3913","Chemicals"
"Ion-exchangers based on polymers","19464","0.00044853763323139624","3914","Chemicals"
"Plastic waste","42471","0.0009787218362603079","3915","Chemicals"
"Monofilament","263260","0.006066688107506031","3916","Chemicals"
"Plastic tubes and fittings","21497404","0.49539635793152237","3917","Chemicals"
"Plastic floor coverings","1538917","0.03546353210643037","3918","Chemicals"
